[0, 0, 1]:%:%:%: that's a bummer.  You shoulda got David Carr of Third Day to do it. ;D
[0, 0, 1]:%:%:%:is upset that he can't update his Facebook by texting it... and might cry as a result  School today also. Blah!
[0, 0, 1]:%:%:%:@Kenichan I dived many times for the ball. Managed to save 50%  The rest go out of bounds
[0, 0, 1]:%:%:%:my whole body feels itchy and like its on fire 
[0, 0, 1]:%:%:%: it's not behaving at all. i'm mad. why am i here? because I can't see you all over there. 
[0, 0, 1]:%:%:%:@Kwesidei not the whole crew 
[0, 0, 1]:%:%:%:Need a hug 
[0, 0, 1]:%:%:%: how's you ?
[0, 0, 1]:%:%:%:@Tatiana_K nope they didn't have it 
[0, 0, 1]:%:%:%:@twittera que me muera ? 
[0, 0, 1]:%:%:%:spring break in plain city... it's snowing 
[0, 0, 1]:%:%:%:I just re-pierced my ears 
[0, 0, 1]:%:%:%:@caregiving I couldn't bear to watch it.  And I thought the UA loss was embarrassing . . . . .
[0, 0, 1]:%:%:%: idk why I did either. you never talk to me anymore 
[0, 0, 1]:%:%:%: zac snyder's just a doucheclown.
[0, 0, 1]:%:%:%:@iamjazzyfizzle I wish I got to watch it with you!! I miss you and @iamlilnicki  how was the premiere?!
[0, 0, 1]:%:%:%:Hollis' death scene will hurt me severely to watch on film  wry is directors cut not out now?
[0, 0, 1]:%:%:%:about to file taxes 
[0, 0, 1]:%:%:%:@LettyA ahh ive always wanted to see rent  love the soundtrack!!
[0, 0, 1]:%:%:%:@FakerPattyPattz Oh dear. Were you drinking out of the forgotten table drinks? 
[0, 0, 1]:%:%:%:@alydesigns i was out most of the day so didn't get much done 
[0, 0, 1]:%:%:%: and asked to meet with her at Mid Valley today...but i've no time *sigh* 
[0, 0, 1]:%:%:%:@angry_barista I baked you a cake but I ated it 
[0, 0, 1]:%:%:%:this week is not going as i had hoped 
[0, 0, 1]:%:%:%:blagh class at 8 tomorrow 
[0, 0, 1]:%:%:%:I hate when I have to call and wake people up 
[0, 0, 1]:%:%:%:Just going to cry myself to sleep after watching Marley and Me.  
[0, 0, 1]:%:%:%:im sad now  Miss.Lilly
[0, 0, 1]:%:%:%:ooooh.... LOL  that leslie.... and ok I won't do it again so leslie won't  get mad again 
[0, 0, 1]:%:%:%:Meh... Almost Lover is the exception... this track gets me depressed every time. 
[0, 0, 1]:%:%:%:some1 hacked my account on aim  now i have to make a new one
[0, 0, 1]:%:%:%:@alielayus I want to go to promote GEAR AND GROOVE but unfornately no ride there  I may b going to the one in Anaheim in May though
[0, 0, 1]:%:%:%:thought sleeping in was an option tomorrow but realizing that it now is not. evaluations in the morning and work in the afternoon! 
[0, 0, 1]:%:%:%:@julieebaby awe i love you too!!!! 1 am here  i miss you
[0, 0, 1]:%:%:%:@HumpNinja I cry my asian eyes to sleep at night 
[0, 0, 1]:%:%:%:ok I'm sick and spent an hour sitting in the shower cause I was too sick to stand and held back the puke like a champ. BED now 
[0, 0, 1]:%:%:%:@cocomix04 ill tell ya the story later  not a good day and ill be workin for like three more hours...
[0, 0, 1]:%:%:%:@MissXu sorry! bed time came here (GMT+1)   http://is.gd/fNge
[0, 0, 1]:%:%:%:@fleurylis I don't either. Its depressing. I don't think I even want to know about the kids in suitcases. 
[0, 0, 1]:%:%:%:Bed. Class 8-12. Work 12-3. Gym 3-5 or 6. Then class 6-10. Another day that's gonna fly by. I miss my girlfriend 
[0, 0, 1]:%:%:%:really don't feel like getting up today... but got to study to for tomorrows practical exam... 
[0, 0, 1]:%:%:%:He's the reason for the teardrops on my guitar the only one who has enough of me to break my heart 
[0, 0, 1]:%:%:%: sad. I don't know why but I hate this feeling  I wanna sleep and I still can't!
[0, 0, 1]:%:%:%:@JonathanRKnight Awww I soo wish I was there to see you finally comfortable! Im sad that I missed it 
[0, 0, 1]:%:%:%:Falling asleep. Just heard about that Tracy girl's body being found. How sad  My heart breaks for that family.
[0, 0, 1]:%:%:%:@Viennah Yay! I'm happy for you with your job! But that also means less time for me and you... 
[0, 0, 1]:%:%:%: it looks like the twanking is still happening  Are ppl still having probs w/ BGs and UIDs?
[0, 0, 1]:%:%:%:Oh man...was ironing @jeancjumbe's fave top to wear to a meeting. Burnt it 
[0, 0, 1]:%:%:%:is strangely sad about LiLo and SamRo breaking up. 
[0, 0, 1]:%:%:%:@tea oh! i'm so sorry  i didn't think about that before retweeting.
[0, 0, 1]:%:%:%:Broadband plan 'a massive broken promise' http://tinyurl.com/dcuc33 via www.diigo.com/~tautao Still waiting for broadband we are 
[0, 0, 1]:%:%:%: you're scrolling the feed a lot. 
[0, 0, 1]:%:%:%:our duck and chicken are taking wayyy too long to hatch 
[0, 0, 1]:%:%:%: and now I forget the name of the site. 
[0, 0, 1]:%:%:%:I need a hug 
[0, 0, 1]:%:%:%: I dont think can trade away company assets sorry andy! 
[0, 0, 1]:%:%:%:@oanhLove I hate when that happens... 
[0, 0, 1]:%:%:%: you'd think more shows would use music from the game. mmm
[0, 0, 1]:%:%:%:Ugh....92 degrees tomorrow 
[0, 0, 1]:%:%:%:Where did u move to?  I thought u were already in sd. ?? Hmmm. Random u found me. Glad to hear yer doing well.
[0, 0, 1]:%:%:%: it's out of commission  Wutcha playing? Have you copped 'Blood On The Sand'?
[0, 0, 1]:%:%:%:just leaving the parking lot of work! 
[0, 0, 1]:%:%:%:The Life is cool. But not for Me. 
[0, 0, 1]:%:%:%: and now I never will. 
[0, 0, 1]:%:%:%:I had such a nice day. Too bad the rain comes in tomorrow at 5am 
[0, 0, 1]:%:%:%:@Starrbby too bad I won't be around I lost my job and can't even pay my phone bill lmao aw shucks 
[0, 0, 1]:%:%:%:Damm back to school tomorrow 
[0, 0, 1]:%:%:%: no money.  how in the hell is min wage here 4 f'n clams an hour?
[0, 0, 1]:%:%:%:@katortiz  Not forever... See you soon!
[0, 0, 1]:%:%:%: I saw the failwhale allllll day today. 
[0, 0, 1]:%:%:%:@jdarter Oh! Haha... dude I dont really look at em unless someone says HEY I ADDED YOU. Sorry  I'm so terrible at that. I need a pop up!
[0, 0, 1]:%:%:%:@ninjen I'm sure you're right...    I need to start working out with you and the Nikster... Or Jared at least!
[0, 0, 1]:%:%:%:i really hate how people diss my bands!  Trace is clearly NOT ugly!
[0, 0, 1]:%:%:%: Adidas shorts.......and black business socks and leather shoes  Lucky did not run into any cute girls.
[0, 0, 1]:%:%:%:Why won't you show my location?!   http://twitpic.com/2y2es
[0, 0, 1]:%:%:%:No picnic  my phone smells like citrus.
[0, 0, 1]:%:%:%: he'd (and me'd) be glad to see your mug asap. Charger is still awol. 
[0, 0, 1]:%:%:%:No new csi tonight.  FML
[0, 0, 1]:%:%:%:i think my arms are sore from tennis 
[0, 0, 1]:%:%:%:wonders why someone that u like so much can make you so unhappy in a split seccond . depressed . 
[0, 0, 1]:%:%:%:sleep soon... i just hate saying bye and see you tomorrow for the night. 
[0, 0, 1]:%:%:%: shame I already booked and paid for mine 
[0, 0, 1]:%:%:%:missin' the boo 
[0, 0, 1]:%:%:%:@markhardy1974 Me too  #itm
[0, 0, 1]:%:%:%:Damn... I don't have any chalk! MY CHALKBOARD IS USELESS 
[0, 0, 1]:%:%:%: but hates that she's had a sore throat all day. It's just getting worse too 
[0, 0, 1]:%:%:%:@msdrama hey missed ya at the meeting  sup mama
[0, 0, 1]:%:%:%: STOP SMOKING!!!
[0, 0, 1]:%:%:%:why is it always the fat ones?! 
[0, 0, 1]:%:%:%: they're asleep right now. Muahaha. *evil laugh*
[0, 0, 1]:%:%:%:@Hollywoodheat I should have paid more attention when we covered photoshop in my webpage design class in undergrad 
[0, 0, 1]:%:%:%:wednesday my b-day! don't know what 2 do!! 
[0, 0, 1]:%:%:%:Poor cameron (the hills) 
[0, 0, 1]:%:%:%: the ex is threatening to start sh** at my/our babies 1st Birthday party. what a jerk. and I still have a headache 
[0, 0, 1]:%:%:%: find someone ulike
[0, 0, 1]:%:%:%:Strider is a sick little puppy  http://apps.facebook.com/dogbook/profile/view/5248435
[0, 0, 1]:%:%:%:grace...wana go steve's party or not?? SADLY SINCE ITS EASTER I WNT B ABLE 2 DO MUCH  BUT OHH WELL.....
[0, 0, 1]:%:%:%: I actually won one of my bracket pools! Too bad it wasn't the one for money 
[0, 0, 1]:%:%:%: either  and i work for you!
[0, 0, 1]:%:%:%:A bad nite for the favorite teams: Astros and Spartans lose.  The nite out with T.W. was good.
[0, 0, 1]:%:%:%: Body Of Missing Northern Calif. Girl Found: Police have found the remains of a missing Northern California girl .. http://tr.im/imji
[0, 0, 1]:%:%:%: yesterday was such a pain. Got the fail whale +15 times in 2 hours.... 
[0, 0, 1]:%:%:%:Behind on my classes for work 
[0, 0, 1]:%:%:%:watching &quot;House&quot; 
[0, 0, 1]:%:%:%:@kpreyes Remember my bum leg? Strikes back this time its serious 
[0, 0, 1]:%:%:%: but no recalls 
[0, 0, 1]:%:%:%:Emily will be glad when Mommy is done training at her new job. She misses her.  http://apps.facebook.com/dogbook/profile/view/6176014
[0, 0, 1]:%:%:%:would rather the first party send bad messages than the 3rd party send mixed ones  Sophmore year all over again?
[0, 0, 1]:%:%:%:@Henkuyinepu it's overrated 
[0, 0, 1]:%:%:%:@marykatherine_q i know! I heard it this afternoon and wondered the same thing. Moscow is so behind the times 
[0, 0, 1]:%:%:%:laying in bed with no voice.. 
[0, 0, 1]:%:%:%:I'm sooo sad!!! they killed off Kutner on House  whyyyyyyyy
[0, 0, 1]:%:%:%:@jacobsummers Sorry  tell them mea culpa from me and that I really am sorry.
[0, 0, 1]:%:%:%: the suicide thing. I refuse to believe that that is actually what happened. 
[0, 0, 1]:%:%:%:@salancaster  hope your ok.
[0, 0, 1]:%:%:%:@mercedesashley Damn! The grind is inspirational and saddening at the same time.  Don't want you to stop cuz I like what u do! Much love
[0, 0, 1]:%:%:%:@HibaNick yeah aw but i know i wudnt stand a chance 
[0, 0, 1]:%:%:%:ugh. cant sleep. its 1:30am. 
[0, 0, 1]:%:%:%:Hanging in Crooners. Wanna sing. Can't. Sucks. 
[0, 0, 1]:%:%:%:@eRRe_sC aaw i miss ya all too.. im leaving to BH tomorrow &quot;morning&quot; i think.. aww i wanna go to the beach w u girls!! 
[0, 0, 1]:%:%:%:Is pissed off that there's no ASBA's for a radio station. 
[0, 0, 1]:%:%:%:wednesday my b-day n don't know what 2 do!  
[0, 0, 1]:%:%:%:I know my life has been flipped upside down when I just thought in my head that some Ramen sounds good. 
[0, 0, 1]:%:%:%:I am in pain. My back and sides hurt. Not to mention crying is made of fail. 
[0, 0, 1]:%:%:%: then back to sleep...ugh I hate getting sick... 
[0, 0, 1]:%:%:%:@allyheman but.. but.. but.. I'm not a big fan on camilla belle 
[0, 0, 1]:%:%:%: must be el-stupido work filters. Can't wait 'till I get a 'puter. Something else 2 blame ex 4. He broke mine 
[0, 0, 1]:%:%:%:This week just seems to get longer and longer in terms of how much I need to do.. and how much I'm actually going to get done 
[0, 0, 1]:%:%:%:I'm so cold 
[0, 0, 1]:%:%:%:@thecoolestout Ehhh don't. Weather's gonna take a turn for the ugly tomorrow 
[0, 0, 1]:%:%:%:@chelserlynn haha its so cooooold in the d! and no  but you should still go to the show. they do some incredible stuff
[0, 0, 1]:%:%:%:Hoping the tummy rumbles go away soon 
[0, 0, 1]:%:%:%: and then I called the agency to follow up and they said it was over. 
[0, 0, 1]:%:%:%:almost bedtime 
[0, 0, 1]:%:%:%:I'm missing you babe..  but as long as your alive I'm happy.. Yawwwnn.. I'm tired my love imma try to sleep hopefully you had a headstart
[0, 0, 1]:%:%:%:Agh...snow!!! 
[0, 0, 1]:%:%:%:i miss kenny powers 
[0, 0, 1]:%:%:%: but now I'm sad that the direct message I got wasn't actually from Bridget 
[0, 0, 1]:%:%:%: India missed out its 100th Test victory n 10th consecutive win without a loss. 
[0, 0, 1]:%:%:%:@JonathanRKnight I guess that's a no then. 
[0, 0, 1]:%:%:%:sadly is going to bed. 
[0, 0, 1]:%:%:%:@ozesteph1992 Shame to hear this Stephan 
[0, 0, 1]:%:%:%:@mrsaintnick hey! i'm leavin in the morning... 
[0, 0, 1]:%:%:%: but that will probably not happen. And only 12 pages are left 
[0, 0, 1]:%:%:%:laid around too much today... now my head hurts 
[0, 0, 1]:%:%:%:@twista202 I still haven't read the 9th&amp;10th Princess diaries  Saving Francesca made me cry at the end. Hmm those are easy books.
[0, 0, 1]:%:%:%:my nokia 1110 died..  
[0, 0, 1]:%:%:%:My mom might have breast cancer won't find out anything for. Like a week I'm so worried! 
[0, 0, 1]:%:%:%:Going to sleep. Hoping tomorrow is a better day. 
[0, 0, 1]:%:%:%:@rumblepurr lol.. wish they understood daylight savings has ended though and breakfast is an hour later  They keep waking the kids up too
[0, 0, 1]:%:%:%:@onemoreproject that is lame 
[0, 0, 1]:%:%:%:I don't understand... I really don't 
[0, 0, 1]:%:%:%:HEROES just isn't doing it for me this season... 
[0, 0, 1]:%:%:%:Living not downtown sure isn't much fun.  
[0, 0, 1]:%:%:%:@jonathanchard Not calorie wise   I wish junk food was calorie free! I ate a thing of sour skittles and a big ass cherry coke!
[0, 0, 1]:%:%:%:Man Work is Hard 
[0, 0, 1]:%:%:%: and then sleeeep
[0, 0, 1]:%:%:%:Getting eyebrows waxed. More pain 
[0, 0, 1]:%:%:%:No phantasy star yesterday  going to work...
[0, 0, 1]:%:%:%:Oh - Just got all my MacHeist 3.0 apps - sweet. Didn't get the Espresso serial no though although they said they sent it - oh well 
[0, 0, 1]:%:%:%:Picked Mich St to win it all from the get go.  Was feeling pretty good about that pick all the way up until......tonight.  A's lost too 
[0, 0, 1]:%:%:%:is alone downstairs...working 
[0, 0, 1]:%:%:%:I feel bad for doing it 
[0, 0, 1]:%:%:%: she's kinda mean to him. 
[0, 0, 1]:%:%:%:@pinkserendipity yes sprint has 4g only in baltimore and chicago so far 
[0, 0, 1]:%:%:%:I'm stuck awake in the middle of the night for the second day in a row. And I felt terrible yesterday. 
[0, 0, 1]:%:%:%:Thanks for bursting my bubble 
[0, 0, 1]:%:%:%:Going to school soon... can't find anything to wear!! gosh it's so hard 
[0, 0, 1]:%:%:%:@marieclr I was serious  LOL
[0, 0, 1]:%:%:%:@naughtyhaughty I had on my page for sooooo long!!! Until it got deleted  Sad day in history
[0, 0, 1]:%:%:%:Crazy wind today = no birding  http://ff.im/1XTTi
[0, 0, 1]:%:%:%:currently at work.. 
[0, 0, 1]:%:%:%:Grrr.. my ipods acting weird too! Jai ho and thinking of you aren't playing the full songs.. ughh. 
[0, 0, 1]:%:%:%:@penndbad send me the DVD cos I have missed out on heaps  NOT happy about that!
[0, 0, 1]:%:%:%:i don't see the big deal with this website 
[0, 0, 1]:%:%:%:@machineplay I'm so sorry you're having to go through this. Again.  #therapyfail
[0, 0, 1]:%:%:%:@ColinDeMar Far too out of the way for rail.  any other tips?
[0, 0, 1]:%:%:%:I'm not still up I swear. Why do I keep losing. gaining. losing. gaining. tweeps?  So heart wrenching.
[0, 0, 1]:%:%:%: even I can't find it 
[0, 0, 1]:%:%:%: neighbors are SO loud-having a party 
[0, 0, 1]:%:%:%:@dannyvegasbaby danny im upset that i wasnt here to watch the live chat  i was in a car. for 3 hours on a trip im soooo upset!!
[0, 0, 1]:%:%:%:Check out my mug  http://www.erika-obscura.blogspot.com
[0, 0, 1]:%:%:%:Borders closed at 10 
[0, 0, 1]:%:%:%:Downloading NIN's new album &quot;the slip&quot; - when the hell did this come out? I'm so behind the times these days 
[0, 0, 1]:%:%:%:Just woke up an already have written some e-mail... I've to go early at University today as I have to teach at 8:30 AM! 
[0, 0, 1]:%:%:%:is watching the hill . . .and its making me sad 
[0, 0, 1]:%:%:%:So many channels.... yet so so boring... lazy day again  may have to find a hobby
[0, 0, 1]:%:%:%:@supersport I miss my buddy  ill be in NY on the 25th
[0, 0, 1]:%:%:%:@robluketic  love the french. I tell people here in the south i'm qtr. french and they snarl at me.  french are beautiful people
[0, 0, 1]:%:%:%:Opps.. As I said.. I still got one day remain and now problem come 
[0, 0, 1]:%:%:%: meaning I can't check out the new QC.  Regularizing my internal clock is might be difficult. #fb
[0, 0, 1]:%:%:%:@HillyDoP  oH NO
[0, 0, 1]:%:%:%:spencer is not a good guy. 
[0, 0, 1]:%:%:%: Madame President is a crazy woman.
